id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17295335|jap225# |Suga wins LDP election, in step to becoming Japan's prime minister                                  |2020-09-14 08:21:00|asia.nikkei.com               |
17295082|iotausd |COVID-19 outbreak at Virginia migrant detention center caused by repression of anti-police brutality|2020-09-14 08:07:44|www.wsws.org                  |
17295385|ftse100#|2 FTSE 100 stocks I'd buy after this news you may have missed                                       |2020-09-14 08:02:14|www.fool.co.uk                |
17295630|btcusd  |Bitcoin SV buying introduced at 4 online retail platforms - CoinGeek                                |2020-09-14 08:00:02|coingeek.com                  |
17295065|xrpusd  |HVP Magazine                                                                                        |2020-09-14 08:00:00|www.hvpmag.co.uk              |
17295226|jap225# |Nikkei 225: 2 Reasons Why Japan Stocks Are Up Sharply Today                                         |2020-09-14 07:59:00|www.investingcube.com         |
17295035|ethusd  |Ethereum Lacks Momentum Above $370: Here's Why Bulls Are Comfortable  NewsBTC                       |2020-09-14 07:58:03|www.newsbtc.com               |
17295039|ftse100#|FTSE 100 LIVE: Asian shares SOAR as coronavirus vaccine resumes phase 3 trials                      |2020-09-14 07:54:00|www.express.co.uk             |
17295087|oil#    |Indian Oil sees gasoil, petrol sales at pre-pandemic levels in first half of FY21                   |2020-09-14 07:48:00|www.reuters.com               |
17295091|oil#    |APPEC: COVID-19 puts breaks on oil demand, jet fuel recovery to lag - Vitol execs - S&P Global      |2020-09-14 07:47:00|www.spglobal.com              |
17295374|ftse100#|FTSE 100 boosted by M&A activity and restart of Oxford coronavirus vaccine trial                    |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295460|ftse100#|FTSE 100 falls into the red, Wetherspoons down as staff cases emerge                                |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295633|ftse100#|FTSE 100 wallows in the red, tech M&A set to fire Wall Street higher                                |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295030|ftse100#|FTSE to take cue from Asia's perky performance with TikTok deal settling nerves                     |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295159|ftse100#|FTSE 100 to take cue from Asia's perky performance with TikTok deal settling nerves                 |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295251|ftse100#|FTSE 100 boosted by M&A activity as TikTok deal stops the trade war clock                           |2020-09-14 07:43:00|www.proactiveinvestors.co.uk  |
17295025|ftse100#|FTSE 100 on the up as Nvidia snaps up ARM for $40bn                                                 |2020-09-14 07:37:00|www.standard.co.uk            |
17295072|eurgbp  |GBP/USD could slip back to 1.2680 - UOB                                                             |2020-09-14 07:34:00|www.fxstreet.com              |
17295096|oil#    |Australia proposes paying oil refiners billions to stay open                                        |2020-09-14 07:30:11|finance.yahoo.com             |
17295024|xrpusd  |Why Ripple might be the future of digital payments  Nairametrics                                    |2020-09-14 07:26:49|nairametrics.com              |
17295691|oil#    |Citi Has a Message for Oil Bulls: $60 Oil to Return by 2021 - Bloomberg                             |2020-09-14 07:25:00|www.bloomberg.com             |
17295076|iotausd |Should drinking alcohol be allowed in a car on autopilot? Social media divided                      |2020-09-14 07:17:09|auto.hindustantimes.com       |
17295741|xrpusd  |Yearn.finance: Buyers earn 125,322% profits  Nairametrics                                           |2020-09-14 07:15:00|nairametrics.com              |
17295046|eurusd  |EUR/USD has likely moved into a consolidative range - UOB                                           |2020-09-14 07:13:00|www.fxstreet.com              |
17295055|us100#  |'People will die': Trump holds indoor rally despite 'highest risk' warning                          |2020-09-14 07:08:00|www.smh.com.au                |
17294991|oil#    |Gulf's fiscal diet risks deeper pain amid oil price uncertainty                                     |2020-09-14 07:04:00|www.reuters.com               |
17294953|xrpusd  |Global Blockchain in Small and Medium Business Market 2020 Detailed Study Analysis (Covid-19 Impact)|2020-09-14 06:32:00|primefeed.in                  |
17294983|eurgbp  |GBP/USD: Off seven-week low, eyes Commons' debate on Internal Market Bill                           |2020-09-14 06:30:00|www.fxstreet.com              |
17294993|oil#    |How Big Oil Misled The Public Into Believing Plastic Would Be Recycled  Houston Public Media        |2020-09-14 06:19:37|www.houstonpublicmedia.org    |
17294950|btcusd  |Bitcoin Topside Bias Vulnerable Unless It Surges Past $10,500  NewsBTC                              |2020-09-14 06:16:36|www.newsbtc.com               |
17294972|eurusd  |EUR/USD: Quiet start, eyes Eurozone Industrial Production                                           |2020-09-14 06:16:00|www.fxstreet.com              |
17295294|jap225# |Dodging India's media curbs in Kashmir                                                              |2020-09-14 06:14:00|asia.nikkei.com               |
17294904|iotausd |For 'loser,' president should look in mirror                                                        |2020-09-14 06:01:03|www.altoonamirror.com         |
17294887|xauusd  |Weekly Preview: Technical analysis on USDJPY, GBPUSD, USDCNH, XAUUSD, WTI, SPX                      |2020-09-14 05:50:00|www.fxstreet.com              |
17294886|jap225# |Nikkei gains ahead of Japan's election results; SoftBank shines on Nvidia deal                      |2020-09-14 05:45:04|www.deccanherald.com          |
17295057|german30|Asia Morning: U.S. Stocks Mixed  Action Forex                                                       |2020-09-14 05:44:00|www.actionforex.com           |
17295080|oil#    |Crude oil futures rebound in Asia amid mixed cues - S&P Global                                      |2020-09-14 05:27:00|www.spglobal.com              |
17294985|german30|Euronext, Deutsche Boerse vie for Milan stock exchange                                              |2020-09-14 05:25:27|themalaysianreserve.com       |
17294997|oil#    |Asia residue fuel market - Key market indicators this week - S&P Global                             |2020-09-14 05:24:00|www.spglobal.com              |
17294888|btcusd  |Crime log: Female student blackmailed for Bitcoin                                                   |2020-09-14 05:15:40|www.gwhatchet.com             |
17294996|oil#    |APPEC: Asian refiners need flexible fuel output, trading strategies amid prolonged demand uncertaint|2020-09-14 05:08:00|www.spglobal.com              |
17294827|jap225# |Nikkei gains ahead of election results; SoftBank shines on Nvidia deal                              |2020-09-14 05:06:00|uk.reuters.com                |
17294855|oil#    |Oil mixed as storm threatens U.S. gulf production                                                   |2020-09-14 04:53:00|www.cnbc.com                  |
17295121|oil#    |Oil gains as storm causes U.S. gulf production halts                                                |2020-09-14 04:53:00|www.cnbc.com                  |
17294843|ltcusd  |The Moss Piglet Dilemma: Paypal Bans Payments to Merchants Using the Word 'Tardigrade'  Bitcoin New |2020-09-14 04:39:34|news.bitcoin.com              |
17294838|ltcusd  |The Crypto Daily - Movers and Shakers - September 14th, 2020                                        |2020-09-14 04:37:49|www.fxempire.com              |
17294873|oil#    |All eyes on #PlattsAPPEC as key stakeholders tackle oil demand recovery roadmap - S&P Global        |2020-09-14 04:30:00|www.spglobal.com              |
17294883|xauusd  |Gold Price Analysis: XAU/USD bulls return ahead of a big week, levels to watch - Confluence Detector|2020-09-14 04:29:00|www.fxstreet.com              |
17295410|oil#    |Oil consumption may not return to pre-coronavirus levels - BP                                       |2020-09-14 04:19:00|www.fxstreet.com              |
17294854|xrpusd  |Virtual Currency Market is Thriving Worldwide 2020-2027  Leading Players – Coinbase, Elliptic, Ripp |2020-09-14 04:12:57|thedailychronicle.in          |
17294915|us500#  |US election: Donald Trump holds interior rally in Henderson, Nevada - Entertainment Overdose        |2020-09-14 04:10:36|entertainmentoverdose.co.uk   |
17294865|usdjpy  |USD/JPY Fundamental Weekly Forecast - BOJ to Offer More Optimistic View on Economy                  |2020-09-14 04:08:55|www.fxempire.com              |
17294803|us500#  |Trump defends decision to hold rally indoors amid pandemic                                          |2020-09-14 04:04:22|www.news.com.au               |
17295365|us500#  |'We have him': Trump targets Obama                                                                  |2020-09-14 04:03:00|www.adelaidenow.com.au        |
17294800|eurgbp  |British Pound Outlook: GBP/USD, GBP/JPY and EUR/GBP Levels to Watch                                 |2020-09-14 04:02:22|www.dailyfx.com               |
17295273|us500#  |EU Industrial Production, Chinese Unemployment and Industry Data                                    |2020-09-14 03:58:00|www.iforex.in                 |
17294910|btcusd  |IBF Net Eyes Blockchain For Recurring Payments  PYMNTS.com                                          |2020-09-14 03:53:59|www.pymnts.com                |
17294814|btcusd  |Cryptocurrency Open Patent Alliance Launched by Blockstream, Square Crypto to Support Bitcoin (BTC) |2020-09-14 03:53:22|www.crowdfundinsider.com      |
